Beyoncé,BEYONCÉ,No Angel,"I come with a side of trouble, but I know that's why you're stayin'",27,2013
Taylor Swift,folklore (deluxe version),cardigan,Steppin' on the last train,33,2020
Taylor Swift,Fearless,You Belong With Me,"You're on the phone with your girlfriend, she's upset",1,2008
Drake,Thank Me Later,Miss Me,I hope one day we get married just to say we fuckin' did it,29,2010
Taylor Swift,Red,Stay Stay Stay,"Stay, stay, stay",17,2012
Taylor Swift,Red,I Knew You Were Trouble,So shame on me now,32,2012
Drake,Take Care,The Real Her,Atlanta girls love the way it goes down,9,2011
Beyoncé,BEYONCÉ,Superpower,Superpower,23,2013
Taylor Swift,folklore (deluxe version),hoax,No other sadness in the world would do,12,2020
Taylor Swift,Fearless,Fifteen,Take a deep breath as you walk through the doors,48,2008
Beyoncé,I Am... Sasha Fierce,Radio,"Turn up my radio, radio, radio....",5,2008
Taylor Swift,reputation,Call It What You Want,Cause,7,2017
Taylor Swift,folklore (deluxe version),peace,"The devil's in the details, but you got a friend in me",12,2020
Drake,Scorpion,In My Feelings,Say you'll never ever leave from beside me,8,2018
Drake,Thank Me Later,Unforgettable,And all the girls that played me eat your muthafuckin' heart out,13,2010
Taylor Swift,Lover,London Boy,Drinking in the afternoon (Yeah),40,2019
Drake,"Honestly, Nevermind",Tie That Binds,"It's a promise, 'til we're ghost",23,2022
Taylor Swift,evermore (deluxe version),cowboy like me,I'm never gonna love again,59,2020
Taylor Swift,reputation,So It Goes...,All eyes on us,25,2017
Beyoncé,RENAISSANCE,SUMMER RENAISSANCE,"You sexy motherfucker, boy, you growin' on me",27,2022
Drake,Scorpion,God’s Plan,"And wishin' and wishin', they wishin' on me",1,2018
Beyoncé,RENAISSANCE,THIQUE,"That's that thick, that's that ball drop",24,2022
Taylor Swift,Speak Now,Long Live,Please tell them my name,49,2010
Beyoncé,Lemonade,Sorry,Stop interrupting my grinding,32,2016
Drake,For All The Dogs,7969 Santa,],9,2023
Taylor Swift,folklore (deluxe version),exile,I never learned to read your mind (Never learned to read my mind),34,2020
Drake,For All The Dogs,Amen,Prayin' 'til you ,7,2023
Beyoncé,Dangerously in Love,Signs,"The way he holds me close, yeah",24,2003
Beyoncé,Dangerously in Love,Speechless,You've got me (You've got me),0,2003
Taylor Swift,folklore (deluxe version),epiphany,To make some sense of what you've seen,16,2020
Drake,Scorpion,Nonstop,"Tay Keith, fuck these niggas up!",0,2018
Drake,Scorpion,Ratchet Happy Birthday,"(Oh, bi",3,2018
Beyoncé,RENAISSANCE,MOVE,When the,10,2022
Drake,Scorpion,Sandra’s Rose,"Stack of C-notes, get all you niggas scratched like Preemo",13,2018
Drake,For All The Dogs,IDGAF,money for fun,25,2023
Taylor Swift,evermore (deluxe version),coney island,If I pushed you to the edge?,20,2020
Taylor Swift,reputation,Delicate,Isn't it? Isn't it? Isn't it? Isn't it?,71,2017
Beyoncé,Dangerously in Love,"Me, Myself and I",Silly of me to dream of one day havin' your kids,9,2003
Taylor Swift,Lover,Me!,I know you never get just what you see,21,2019
Beyoncé,BEYONCÉ,Pretty Hurts,"This time, I'm gonna take the crown",15,2013
Taylor Swift,1989,Wonderland,Didn't they tell us don't rush into things,29,2014
Drake,Thank Me Later,Shut It Down,Put that fucking dress on and work it kind of vicious,12,2010
Drake,Certified Lover Boy,Way 2 Sexy,I'm too sexy for this syrup,9,2021
Taylor Swift,Red,We Are Never Ever Getting Back Together,"I say, ""I hate you,"" we break up, you call me, ""I love you""",8,2012
Beyoncé,4,Start Over,Maybe we reached the mountain peak,4,2011
Taylor Swift,reputation,Don't Blame Me,"Don't blame me, your love made me crazy",37,2017
Taylor Swift,Red,Red,"Tell myself it's time now, gotta let go",26,2012
Taylor Swift,Fearless,You're Not Sorry,But I don't believe you baby like I did before,23,2008
Drake,Take Care,Crew Love,Why? 'Cause they loving the crew,19,2012
Drake,Certified Lover Boy,Knife Talk,Gang,13,2021
Drake,Certified Lover Boy,Knife Talk,Let the chopper bang on you like a Blood or a Cripper (,12,2021
Drake,Certified Lover Boy,You Only Live Twice,Hialeah celebrated when Fidel died,11,2021
Beyoncé,Dangerously in Love,Be With You,I'd rather be with you 'cause you hustle hard to take care of me,33,2003
Taylor Swift,evermore (deluxe version),right where you left me,I'm sure that you got a wife out there,46,2020
Beyoncé,BEYONCÉ,Heaven,Venga tu reino,25,2013
Drake,Nothing Was the Same,Wu-Tang Forever,Young nigga came through on his Wu-Tang,14,2013
Taylor Swift,Speak Now,Never Grow Up,"Oh darling, don't you ever grow up",8,2010
Drake,Take Care,The Real Her,Even if I only get part of it right,21,2011
Taylor Swift,Red,The Lucky One,And all the young things line up to take your place,17,2012
Taylor Swift,reputation,Look What You Made Me Do,Look what you just made me do,15,2017
Taylor Swift,reputation,...Ready for It?,"I see nothing better, I keep him forever",7,2017
Beyoncé,BEYONCÉ,Haunted,"I know if I'm hauntin' you, you must be hauntin' me",37,2013
Taylor Swift,evermore (deluxe version),marjorie,You loved the amber skies so much,30,2020
Taylor Swift,Red,Girl at Home,And crossing so many lines,9,2012
Taylor Swift,folklore (deluxe version),august,And I can see us twisted in bedsheets,18,2020
Taylor Swift,Fearless,Fearless,There's something 'bout the way,1,2008
Taylor Swift,Red,22,"We're happy, free, confused, and lonely at the same time",6,2012
Drake,Views,Grammys,Tell me how you really feel,5,2016
Drake,Scorpion,Can’t Take a Joke,'Til we run 'em out of town,14,2018
Beyoncé,RENAISSANCE,BREAK MY SOUL,"You won't break my soul (Na, na)",34,2022
Taylor Swift,1989,Out of the Woods,I remember,51,2014
Beyoncé,4,Schoolin’ Life,This is for them 20-somethings,0,2011
Drake,"Honestly, Nevermind",Currents,"Don't deny, oh no",17,2022
Beyoncé,Lemonade,All Night,"If you get deep, you touch my mind",23,2016
Drake,Nothing Was the Same,Come Thru,I could pour you up a drink and we can burn somethin',10,2013
Beyoncé,BEYONCÉ,No Angel,"I know I drive you crazy, but would you rather that I be a machine",7,2013
Drake,Scorpion,March 14,Got the news in Miami that now we all got ones that we raisin',30,2018
Taylor Swift,reputation,Dancing With Our Hands Tied,"Like it was the first time, first time",41,2017
Taylor Swift,1989,Clean,"And by morning, gone was any trace of you",9,2014
Drake,Certified Lover Boy,The Remorse,The finish line is where I like to pull up and start from,28,2021
Beyoncé,RENAISSANCE,ENERGY,"Votin' out 45, don't get outta line, yeah",8,2022
Taylor Swift,Speak Now,Never Grow Up,"And even though you want to, just try to never grow up",27,2010
Beyoncé,B’Day,Freakum Dress,"Oh, put your freakum dress on",19,2006
Drake,"Honestly, Nevermind",Flight’s Booked,"Don't— , be—, don't—",16,2022
Taylor Swift,evermore (deluxe version),evermore,Evermore,56,2020
Drake,Nothing Was the Same,Tuscan Leather,"I reached the point where don't shit matter to me, nigga",12,2013
Drake,Take Care,Shot for Me,"Alisha, Catya, I know that you gon' hear this",8,2011
Taylor Swift,Red,Red,Once you're already flying through the free fall,6,2012
Beyoncé,I Am... Sasha Fierce,Ave Maria,Ave Maria,23,2008
Drake,Views,With You,"You, woah",26,2016
Drake,Certified Lover Boy,Get Along Better,I don't know when,12,2021
Beyoncé,BEYONCÉ,Partition,"Drop the bass, mane, the bass get lower",26,2013
Beyoncé,Dangerously in Love,Work It Out,How you doing honey baby?,0,2002
Taylor Swift,Fearless,Fifteen,This is life before you know who you're going to be,13,2008
Drake,Take Care,Hate Sleeping Alone,"She says, ""Kiss me like you miss me",0,2011
Beyoncé,RENAISSANCE,ALL UP IN YOUR MIND,You give me that real good feeling that I need,6,2022
Beyoncé,Dangerously in Love,What’s It Gonna Be,You deserve my time,5,2003
Beyoncé,BEYONCÉ,Partition,Give me somethin',7,2013
Beyoncé,RENAISSANCE,I’M THAT GIRL,Deadass,24,2022
Taylor Swift,Taylor Swift,Picture To Burn,So watch me strike a match,10,2006
Taylor Swift,Fearless,White Horse,I'm gonna find someone someday,30,2008
Taylor Swift,evermore (deluxe version),right where you left me,Matches burn after the other,5,2020
Taylor Swift,folklore (deluxe version),invisible string,Tying you to me?,27,2020
Taylor Swift,Lover,Daylight,(I can never look away),17,2019
Beyoncé,I Am... Sasha Fierce,Disappear,"If it's good, it's got to last",18,2008
Drake,Certified Lover Boy,TSU,"What's up to all the ladies on the north side, south side, east side, west side?",3,2021
Taylor Swift,reputation,Call It What You Want,"Holdin' my breath, slowly I said",49,2017
Taylor Swift,folklore (deluxe version),peace,"No, I could neverâgiveâyouâpeace",7,2020
Beyoncé,B’Day,Irreplaceable,Rollin' her 'round in the car that I bought you,29,2006
Taylor Swift,Taylor Swift,Tied Together With A Smile,Baby you're losing it,24,2006
Beyoncé,B’Day,Suga Mama,I’ma be like a waffle cone that’s drippin' down to the floor,3,2006
Beyoncé,4,Run the World (Girls),"Disrespect us, no, they won't",19,2011
Taylor Swift,evermore (deluxe version),long story short,"Long story short, it was a bad time",56,2020
Taylor Swift,Red,I Almost Do,And I wish I could run to you,30,2012
Taylor Swift,folklore (deluxe version),invisible string,Hell was the journey but it brought me heaven,41,2020
Drake,Views,Weston Road Flows,"Weston Road Flows, I did this shit for my nigga Renny",1,2016
Taylor Swift,reputation,...Ready for It?,Let the games begin,40,2017
Taylor Swift,1989,Blank Space,Or it's gonna go down in flames,69,2014
Taylor Swift,Lover,False God,"We'd still worship this love, ah",44,2019
Taylor Swift,Red,Stay Stay Stay,That's when you came in wearing a football helmet,6,2012
Taylor Swift,reputation,...Ready for It?,Like a vendetta-ta,8,2017
Taylor Swift,Lover,I Forgot That You Existed,"Your name on my lips, tongue-tied",6,2019
Taylor Swift,reputation,Getaway Car,You were drivin' the getaway car,15,2017
Taylor Swift,Red,22,"You don't know about me, but I bet you wanted to",29,2012
Drake,For All The Dogs,8AM in Charlotte,"Walk in Chanel, they like, ""How the fuck you need more Chanel?""",23,2023
Drake,"Honestly, Nevermind",Calling My Name,I'm countin' the ways to make you,9,2022
Drake,For All The Dogs,Amen,I come to You to say thank You,1,2023
Beyoncé,RENAISSANCE,COZY,Paint the town red like cinnamon,42,2022
Taylor Swift,reputation,Delicate,Isn't it? Isn't it? Isn't it?,51,2017
Taylor Swift,evermore (deluxe version),evermore,Catching my death,11,2020
Taylor Swift,reputation,New Year's Day,You and me forevermore,30,2017
Beyoncé,Dangerously in Love,Speechless,Feels so good to me,31,2003
Drake,For All The Dogs,Amen,"Prayin' (Thank You, Lord)",6,2023
Taylor Swift,Red,The Moment I Knew,What do you say,41,2012
Taylor Swift,evermore (deluxe version),long story short,Climbed right back up the cliff,58,2020
Taylor Swift,Speak Now,Enchanted,The playful conversation starts,11,2010
Taylor Swift,reputation,Gorgeous,You make me so happy it turns back to sad,51,2017
Taylor Swift,1989,Blank Space,They'll tell you I'm insane,53,2014
Taylor Swift,Taylor Swift,Should've Said No,You shouldn't be begging for forgiveness at my feet,40,2006
Taylor Swift,1989,Blank Space,Or it's gonna go down in flames,49,2014
Taylor Swift,Speak Now,Enchanted,I'm wonderstruck,37,2010
Taylor Swift,1989,New Romantics,Baby we're the new romantics,51,2014
Drake,Certified Lover Boy,Girls Want Girls,Fuck you niggas thinkin' tryna block me on a fadeaway?,16,2021
Drake,Take Care,Over My Dead Body,And I thought I found the girl of my dreams at the strip club,9,2011
Beyoncé,Dangerously in Love,Gift from Virgo,It's so hard to say goodbye,22,2003
Taylor Swift,Red,Starlight,Like we're made of starlight,5,2012
Drake,Nothing Was the Same,Worst Behavior,Worst—,0,2013
Taylor Swift,Speak Now,The Story of Us,And we're not speaking,13,2010
Taylor Swift,reputation,King of My Heart,Never took me quite where you do,10,2017
Beyoncé,4,Dance for You,"For the mula, for the power of love",35,2011
Beyoncé,I Am... Sasha Fierce,Disappear,The less that I was able to share with you,9,2008
Beyoncé,Lemonade,Freedom,"I'ma walk, I'ma march on the regular",2,2016
Drake,Scorpion,Jaded,Quickly,15,2018
Taylor Swift,Taylor Swift,Teardrops On My Guitar,Look in those beautiful eyes and know she's lucky 'cause,22,2006
Taylor Swift,1989,I Wish You Would,It's all good,71,2014
Drake,Scorpion,March 14,"That shit is in stone, sealed and signed",6,2018
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,Don't even waste your time trying to compete with me (Don't do it),4,2022
Taylor Swift,Taylor Swift,Mary's Song (Oh My My My),Two A.M. riding in your truck and all I need is you next to me,22,2006
Drake,For All The Dogs,Rich Baby Daddy,"Bend that ass over (Baow), let that coochie breathe (Yeah)",5,2023
Taylor Swift,Fearless,White Horse,"Stupid girl, I shoulda known, I shoulda known",6,2008
Taylor Swift,reputation,Delicate,Sometimes I wonder when you sleep,53,2017
Taylor Swift,Speak Now,Better Than Revenge,She looks at me like I'm a trend and she's so over it,20,2010
Drake,"Honestly, Nevermind",Overdrive,When I show you often,7,2022
Taylor Swift,Fearless,Fearless,You take my hand and drag me head first,15,2008
Taylor Swift,Taylor Swift,Picture To Burn,Who's really bad at lying,23,2006
Beyoncé,B’Day,Upgrade U,"(Partner, let me upgrade you, upgrade you)",32,2006
Taylor Swift,evermore (deluxe version),ivy,And the old widow goes to the stone every day,7,2020
Drake,Scorpion,God’s Plan,It's a lot of bad things that they wishin' and wishin',23,2018
Taylor Swift,reputation,King of My Heart,And we rule the kingdom inside my room,7,2017
Drake,Certified Lover Boy,The Remorse,),20,2021
Taylor Swift,1989,This Love,"And you are just gone and gone, gone and gone",5,2014
Taylor Swift,evermore (deluxe version),gold rush,Everybody wants you,7,2020
Drake,For All The Dogs,All The Parties,It's broken,10,2023
Taylor Swift,reputation,Delicate,"Come here, you can meet me in the back",9,2017
Drake,Nothing Was the Same,Tuscan Leather,Heavy airplay all day with no chorus,9,2013
Beyoncé,Dangerously in Love,That’s How You Like It,Where my thugs at?,20,2003
Taylor Swift,reputation,Dress,Everyone thinks that they know us,23,2017
Beyoncé,Lemonade,Daddy Lessons,"Watch out for your sister""",11,2016
Drake,For All The Dogs,First Person Shooter,(,2,2023
Taylor Swift,Taylor Swift,Mary's Song (Oh My My My),"In the sky, oh my my my",38,2006
Beyoncé,I Am... Sasha Fierce,Radio,I think I'm in love with my radio,6,2008
Beyoncé,4,I Miss You,It is so simple,26,2011
Drake,Views,Still Here,"Blew up and I'm in the city still, I'm still here, dog",22,2016
Beyoncé,Dangerously in Love,Yes,You somehow intrigued me,25,2003
Taylor Swift,reputation,Gorgeous,I can't say anything to your face,45,2017
Drake,For All The Dogs,8AM in Charlotte,"Formal is the dress code, dawg, so many checks owed",41,2023
Taylor Swift,Speak Now,The Story of Us,The battle's in your hands now,38,2010
Drake,Take Care,The Motto,"Rest in peace Mac Dre, I'ma do it for the Bay, okay",11,2011
Taylor Swift,folklore (deluxe version),august,"Remember when I pulled up and said ""Get in the car""",39,2020
Drake,Take Care,Over My Dead Body,"Nowadays, it's six figures when they tax me",12,2011
Taylor Swift,Fearless,Forever & Always,Were you just kidding?,5,2008
Beyoncé,I Am... Sasha Fierce,Broken-Hearted Girl,I know that I love you,18,2009
Drake,Thank Me Later,9AM in Dallas,"Damn, that nigga always kept it so hood",39,2010
Taylor Swift,Taylor Swift,Mary's Song (Oh My My My),Take me back to the time we had our very first fight,23,2006
Taylor Swift,Taylor Swift,Our Song,Our song is the way he laughs,41,2006
Taylor Swift,Fearless,Forever & Always,I believe it was a Tuesday when I caught your eye,2,2008
Drake,Take Care,The Real Her,Houston girls love the way it goes down,8,2011
Taylor Swift,Speak Now,Better Than Revenge,She's better known for the things that she does,42,2010
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),I'm not sure how I got there,3,2012
Taylor Swift,Taylor Swift,Stay Beautiful,You're really gonna be someone,12,2006
Taylor Swift,Red,Treacherous,That nothing safe is worth the drive,37,2012
Taylor Swift,Red,I Knew You Were Trouble,So shame on me now,10,2012
Taylor Swift,1989,Bad Blood,So take a look what you've done,22,2014
Drake,Thank Me Later,Over,Young Money,1,2010
Taylor Swift,Speak Now,Speak Now,Don't wait or say a single vow,35,2010
Taylor Swift,Fearless,You're Not Sorry,You're not sorry (No no no no),11,2008
Taylor Swift,1989,I Wish You Would,Wish you knew that,30,2014
Taylor Swift,reputation,Look What You Made Me Do,Look what you just made me do,73,2017
Taylor Swift,Speak Now,Mine,You are the best thing that's ever been mine,29,2010
Taylor Swift,1989,You Are in Love,You are in love,40,2014
Taylor Swift,Red,Treacherous,Forever going with the flow but you're friction,18,2012
Drake,"Honestly, Nevermind",Tie That Binds,Kill me slowly with those piercin' eyes,3,2022
Beyoncé,4,Dreaming,So I'd rather be a dreamer than waking up with nobody home,34,2011
Drake,Scorpion,March 14,Me and your mother will have come around,50,2018
Beyoncé,4,Dance for You,"Baby, let me put my body on your body",22,2011
Taylor Swift,Fearless,Hey Stephen,"Mmm, I can't help myself",26,2008
Taylor Swift,reputation,I Did Something Bad,They say I did something bad,45,2017
Drake,Thank Me Later,The Resistance,"Uh, I'm 23 with a money tree",15,2010
Drake,Nothing Was the Same,Pound Cake / Paris Morton Music 2,"D-d-d-d-dollar-dollar, dollar-dollar bill, y'all (Y'all, y'all)",13,2013
Drake,Views,Hype,I hate a rapper especially,21,2016
Drake,Take Care,Hate Sleeping Alone,"But I just hate sleepin' alone, I hate sleepin' alone",25,2011
Taylor Swift,Lover,I Forgot That You Existed,I forgot that you existed,9,2019
Drake,Thank Me Later,Miss Me,'Cause yo' verses turn me on and yo' pants are mighty fitted,31,2010
Drake,For All The Dogs,Virginia Beach,"Asked me if I coulda treated you better, but no",27,2023
Beyoncé,Dangerously in Love,Daddy,"I was so happy to see you (I was so excited, so happy to see you)",5,2003
Taylor Swift,Fearless,The Best Day,And we drive and drive until we found a town far enough away,13,2008
Taylor Swift,1989,Style,Takes me home,21,2014
Taylor Swift,1989,Welcome to New York,Welcome to New York!,6,2014
Taylor Swift,1989,Shake It Off,"I, I, I shake it off, I shake it off (you got to)",70,2014
Taylor Swift,evermore (deluxe version),ivy,"Oh, goddamn",42,2020
Taylor Swift,Lover,The Man,Wondering if I'd get there quicker if I was a man,21,2019
Beyoncé,4,Schoolin’ Life,"Uh-oh, uh-oh, whoa-oh-oh-oh (Schoolin’ life)",47,2011
Drake,Nothing Was the Same,Started from the Bottom,"Started from the bottom, now we're here",6,2013
Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),And I'll take them down,20,2012
Taylor Swift,Lover,Paper Rings,Ah,31,2019
Taylor Swift,Speak Now,Back To December,When your birthday passed and I didn't call,19,2010
Taylor Swift,Red,The Moment I Knew,As I comb back through my memory,12,2012
Taylor Swift,Speak Now,If This Was a Movie,I know people change and these things happen,16,2010
Beyoncé,B’Day,Check on It,Won't you come over and check up on it,20,2005
Beyoncé,RENAISSANCE,CHURCH GIRL,I wanna be centered,7,2022
Taylor Swift,Speak Now,Never Grow Up,"Remember the footsteps, remember the words said",30,2010
Beyoncé,Dangerously in Love,"Me, Myself and I","I took a vow that from now on, I'm gon' be my own best friend",25,2003
Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),"Know you better, know you better now",30,2012
Drake,"Honestly, Nevermind",Falling Back,"How do I, how do I feel? How do I feel?",13,2022
Drake,"Honestly, Nevermind",Sticky,You know how sticky it gets,36,2022
Drake,Certified Lover Boy,Love All,We should sit down before shit turns ugly,27,2021
Taylor Swift,Red,The Lucky One,"Now it's big black cars, and Riviera views",11,2012
Taylor Swift,reputation,...Ready for It?,Touch me and you'll never be alone,10,2017
Drake,Scorpion,Blue Tint,Way this shit set up I live like Ronaldo,20,2018
Taylor Swift,Lover,Me!,"But I will never bore you, baby",22,2019
Taylor Swift,reputation,So It Goes...,I did a number on you,51,2017
Taylor Swift,Lover,False God,We might just get away with it,16,2019
Taylor Swift,evermore (deluxe version),right where you left me,"Everybody moved on, I, I stayed there",16,2020
Taylor Swift,Speak Now,Mean,All you are is mean,39,2010
Drake,Certified Lover Boy,7AM On Bridle Path,Hundred thousand on the line,42,2021
Taylor Swift,Red,Stay Stay Stay,"I just like hanging out with you, all the time",22,2012
Beyoncé,4,Dance for You,'Cause it's 'bout to go down,24,2011
Drake,Nothing Was the Same,305 to My City,Get it,4,2013
Taylor Swift,reputation,King of My Heart,"Body and soul, ooh whoa",38,2017
Beyoncé,BEYONCÉ,Superpower,],12,2013
Drake,Nothing Was the Same,Too Much,And they end up on them front pages,11,2013
Beyoncé,B’Day,Green Light,"You holdin' up traffic, green means go",34,2007
Taylor Swift,Taylor Swift,Tied Together With A Smile,You're jumping into it,26,2006
Drake,For All The Dogs,8AM in Charlotte,Glory,11,2023
Taylor Swift,Fearless,Love Story,"Romeo, take me somewhere we can be alone",25,2008
Beyoncé,4,End of Time,Say you'll never let me go,9,2012
Taylor Swift,reputation,...Ready for It?,Are you ready for it?,61,2017
Taylor Swift,evermore (deluxe version),closure,"Yes, I'm doing bettÐµr",20,2020
Drake,Scorpion,In My Feelings,"TrapMoneyBenny, ayy",19,2018
Taylor Swift,1989,Blank Space,"Screaming, crying, perfect storms",39,2014
Beyoncé,4,Rather Die Young,What I'm telling you,18,2011
Drake,"Honestly, Nevermind",Tie That Binds,Maybe I'll take you to my family,14,2022
Drake,Views,Grammys,"But I'm goin' gold, no time",27,2016
Drake,Scorpion,Nice For What,(Yeah),20,2018
Drake,"Honestly, Nevermind",Falling Back,"How do you say to my face, ""Time heals""?",14,2022
Drake,Take Care,Headlines,"They know, they know, they know (Yeah)",26,2011
Taylor Swift,evermore (deluxe version),cowboy like me,You're a bandit like me,37,2020
Taylor Swift,Speak Now,Back To December,Is still burned in the back of your mind,8,2010
Drake,Take Care,Look What You’ve Done,"And your back hurt, and your neck hurt and you smokin' heavy",5,2011
Drake,Certified Lover Boy,Fountains,I feel you in my mind,22,2021
Drake,For All The Dogs,Amen,zo Touchdown,15,2023
Taylor Swift,Taylor Swift,Tied Together With A Smile,Hold on,5,2006
Taylor Swift,Speak Now,The Story of Us,And the story of us looks a lot like a tragedy now,53,2010
Taylor Swift,Fearless,Fearless,You take my hand and drag me head first,25,2008
Beyoncé,Lemonade,Daddy Lessons,"When trouble comes in town and men like me come around""",21,2016
Beyoncé,B’Day,Déjà Vu,],1,2006
Drake,Take Care,Marvins Room,"I never went to bed, shit",8,2011
Taylor Swift,folklore (deluxe version),the lakes,I've come too far to watch some namedropping sleaze,10,2020
Beyoncé,4,Run the World (Girls),Who run the world? Girls!,5,2011
Drake,"Honestly, Nevermind",Down Hill,Tri-tri-tried,15,2022
Taylor Swift,1989,New Romantics,We show off our different scarlet letters,3,2014
Drake,Nothing Was the Same,305 to My City,"I get it, I get it",15,2013
Drake,Thank Me Later,Find Your Love,"I better find your loving, I better find your heart",6,2010
Taylor Swift,1989,Bad Blood,Now we've got problems,44,2014
Taylor Swift,1989,All You Had to Do Was Stay,All you had to do was (stay! stay! stay! stay! stay!),41,2014
Taylor Swift,Taylor Swift,Stay Beautiful,Will you ever know?,8,2006
Taylor Swift,Fearless,Hey Stephen,Can't help myself,46,2008
Drake,Certified Lover Boy,7AM On Bridle Path,"You tell 'em I run the country, they'll say, ""True, though""",15,2021
Taylor Swift,Lover,Afterglow,Tell me that you're still mine,32,2019
Drake,Thank Me Later,Unforgettable,(You'll think of me),34,2010
Taylor Swift,evermore (deluxe version),happiness,Is just shitwe're dividin' up,4,2020
Drake,For All The Dogs,Calling For You,"And Addy in my system, see a opp, I'ma hit 'em up",22,2023
Drake,"Honestly, Nevermind",Flight’s Booked,If you can bear with me,25,2022
Drake,Scorpion,Ratchet Happy Birthday,You talk so tough,16,2018
Taylor Swift,Fearless,Change,Hallelujah,37,2008
Taylor Swift,evermore (deluxe version),evermore,"I'm on waves, out being tossed",38,2020
Taylor Swift,Lover,You Need to Calm Down,(You could be GLAAD),25,2019
Beyoncé,RENAISSANCE,SUMMER RENAISSANCE,(,17,2022
Drake,Nothing Was the Same,305 to My City,"I get it, I get it",14,2013
Beyoncé,Lemonade,Daddy Lessons,"Oh, my daddy said shoot",18,2016
Taylor Swift,reputation,New Year's Day,(I will hold on to you),47,2017
Taylor Swift,Speak Now,Never Grow Up,And you can't wait to move out someday and call your own shots,18,2010
Beyoncé,RENAISSANCE,VIRGO’S GROOVE,"A psychic hit me, told me we got shit to do",15,2022
Taylor Swift,Lover,Death by a Thousand Cuts,Even though we boarded them up,49,2019
Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),"Know you better, know you better now",8,2012
Taylor Swift,Speak Now,Mine,"I ran out, crying, and you followed me out into the street",32,2010
Taylor Swift,Lover,I Forgot That You Existed,Sent me a clear message,32,2019
Taylor Swift,Speak Now,Last Kiss,And I feel you forget me like I used to feel you breathe,40,2010
Taylor Swift,Fearless,Forever & Always,And  it rains in your bedroom,46,2008
Taylor Swift,reputation,Gorgeous,You're so gorgeous,29,2017
Drake,For All The Dogs,Members Only,],1,2023
Beyoncé,BEYONCÉ,Superpower,slow us down,36,2013
Taylor Swift,folklore (deluxe version),cardigan,And you'd come back,53,2020
Taylor Swift,reputation,...Ready for It?,Touch me and you'll never be alone,45,2017
Taylor Swift,folklore (deluxe version),betty,You know I miss you,67,2020
Taylor Swift,1989,Clean,I think I am finally clean,20,2014
Taylor Swift,Red,The Lucky One,"Yeah, they'll tell you now, you're the lucky one",9,2012
Taylor Swift,folklore (deluxe version),august,"""Meet me behind the mall""",42,2020
Drake,Views,Hype,They wan' be on TV right next to me,18,2016
Taylor Swift,1989,Wonderland,And whispers turned to talking,27,2014
Drake,Certified Lover Boy,7AM On Bridle Path,I made north of the border like Vito Rizzuto,10,2021
Beyoncé,Lemonade,Pray You Catch Me,My lonely ear pressed against the walls of your world,4,2016
Taylor Swift,Lover,The Man,Wondering if I'd get there quicker if I was a man (You know that),35,2019
Drake,Views,U With Me?,What these bitches want from a nigga?,0,2016
Taylor Swift,reputation,Delicate,Is it chill that you're in my head?,59,2017
Taylor Swift,reputation,...Ready for It?,Are you ready for it?,36,2017
Taylor Swift,Taylor Swift,Invisible,Unbelievable,14,2006
Drake,For All The Dogs,IDGAF,"There and back, it's always black",4,2023
Drake,Views,Too Good,"Oh yeah, yeah, yeah",0,2016
Beyoncé,4,Lay Up Under Me,"Tonight, tonight, tonight",33,2011
Drake,Certified Lover Boy,The Remorse,Dropped out of school 'cause nobody was teaching that,7,2021
Drake,Take Care,Crew Love,There's a room full of niggas,5,2012
Drake,Certified Lover Boy,Way 2 Sexy,"Okay, alright, that's fine, okay (Okay)",20,2021
Taylor Swift,folklore (deluxe version),the last great american dynasty,A marvelous time ruining everything,38,2020
Drake,For All The Dogs,What Would Pluto Do,"Damn, okay (",2,2023
Drake,Nothing Was the Same,Pound Cake / Paris Morton Music 2,Get the-get the-get the-get the mon-mon-money,16,2013
Taylor Swift,folklore (deluxe version),peace,All these people think love's for show,28,2020
Drake,Scorpion,8 Out of 10,Who grips the mic and likes to kill they friends?,1,2018
Drake,Nothing Was the Same,Too Much,There's no need for us to rush it through,1,2013
Drake,Scorpion,After Dark,"Haha, haha",0,2018
Drake,For All The Dogs,All The Parties,"Girl, you such a thottie",24,2023
Taylor Swift,folklore (deluxe version),betty,The worst thing that I ever did,29,2020
Taylor Swift,evermore (deluxe version),evermore,To be double-crossed,23,2020
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,I'll let you be,3,2022
Taylor Swift,1989,Bad Blood,You know it used to be mad love,21,2014
Beyoncé,Lemonade,Love Drought,And you're trying to be there and to care,3,2016
Beyoncé,I Am... Sasha Fierce,Broken-Hearted Girl,You're everything I thought you never were,0,2009
Taylor Swift,Lover,I Think He Knows,"I want you, bless my soul",58,2019
Beyoncé,RENAISSANCE,ENERGY,Big energy,17,2022
Taylor Swift,Speak Now,Long Live,I said remember this feeling,17,2010
Taylor Swift,Red,All Too Well,"Wind in my hair, I was there, I remember it all too well",14,2012
Taylor Swift,Fearless,Forever & Always,Cause I was there when you said forever and always,42,2008
